  0.156947E-03  0.198320E+08  0.198320E+08  0.234456E+08  0.234415E+08
  0.162267E-03  0.198316E+08  0.198316E+08  0.232504E+08  0.232461E+08
  0.167767E-03  0.198311E+08  0.198311E+08  0.230434E+08  0.230389E+08
  0.173454E-03  0.198306E+08  0.198306E+08  0.228240E+08  0.228193E+08
  0.179333E-03  0.198301E+08  0.198301E+08  0.225916E+08  0.225866E+08
  0.185411E-03  0.198296E+08  0.198296E+08  0.223456E+08  0.223403E+08
  0.191696E-03  0.198290E+08  0.198290E+08  0.220854E+08  0.220798E+08
  0.198193E-03  0.198284E+08  0.198284E+08  0.218103E+08  0.218044E+08
  0.204911E-03  0.198278E+08  0.198278E+08  0.215197E+08  0.215135E+08
  0.211857E-03  0.198271E+08  0.198271E+08  0.212130E+08  0.212065E+08
  0.219038E-03  0.198264E+08  0.198263E+08  0.208896E+08  0.208829E+08
  0.226462E-03  0.198256E+08  0.198256E+08  0.205490E+08  0.205419E+08
  0.234138E-03  0.198247E+08  0.198247E+08  0.201905E+08  0.201831E+08
  0.242074E-03  0.198238E+08  0.198238E+08  0.198137E+08  0.198060E+08
  0.250279E-03  0.198229E+08  0.198229E+08  0.194181E+08  0.194101E+08
  0.258762E-03  0.198218E+08  0.198218E+08  0.190033E+08  0.189951E+08
  0.267533E-03  0.198207E+08  0.198207E+08  0.185690E+08  0.185605E+08
  0.276601E-03  0.198196E+08  0.198196E+08  0.181150E+08  0.181061E+08
  0.285977E-03  0.198183E+08  0.198183E+08  0.176410E+08  0.176319E+08
  0.295670E-03  0.198170E+08  0.198170E+08  0.171471E+08  0.171378E+08
  0.305692E-03  0.198156E+08  0.198156E+08  0.166334E+08  0.166239E+08
  0.316053E-03  0.198141E+08  0.198141E+08  0.161002E+08  0.160905E+08
  0.326766E-03  0.198125E+08  0.198125E+08  0.155479E+08  0.155380E+08
  0.337841E-03  0.198108E+08  0.198108E+08  0.149771E+08  0.149672E+08
  0.349293E-03  0.198090E+08  0.198090E+08  0.143888E+08  0.143788E+08
  0.361132E-03  0.198071E+08  0.198071E+08  0.137840E+08  0.137740E+08
  0.373373E-03  0.198051E+08  0.198050E+08  0.131641E+08  0.131541E+08
  0.386028E-03  0.198029E+08  0.198029E+08  0.125307E+08  0.125209E+08
  0.399113E-03  0.198006E+08  0.198005E+08  0.118858E+08  0.118761E+08
  0.412641E-03  0.197981E+08  0.197981E+08  0.112315E+08  0.112222E+08
  0.426627E-03  0.197955E+08  0.197955E+08  0.105705E+08  0.105615E+08
  0.441088E-03  0.197927E+08  0.197927E+08  0.990554E+07  0.989700E+07
  0.456038E-03  0.197897E+08  0.197897E+08  0.923985E+07  0.923185E+07
  0.471496E-03  0.197866E+08  0.197866E+08  0.857690E+07  0.856952E+07
  0.487477E-03  0.197833E+08  0.197833E+08  0.792042E+07  0.791376E+07
  0.504000E-03  0.197798E+08  0.197797E+08  0.727441E+07  0.726856E+07
  0.521083E-03  0.197760E+08  0.197760E+08  0.664304E+07  0.663807E+07
  0.538746E-03  0.197721E+08  0.197720E+08  0.603062E+07  0.602659E+07
  0.557006E-03  0.197679E+08  0.197678E+08  0.544149E+07  0.543846E+07
  0.575886E-03  0.197634E+08  0.197634E+08  0.487997E+07  0.487798E+07
  0.595406E-03  0.197587E+08  0.197587E+08  0.435018E+07  0.434924E+07
  0.615587E-03  0.197537E+08  0.197537E+08  0.385599E+07  0.385609E+07
  0.636453E-03  0.197484E+08  0.197484E+08  0.340082E+07  0.340193E+07
  0.658025E-03  0.197429E+08  0.197428E+08  0.298753E+07  0.298957E+07
  0.680329E-03  0.197370E+08  0.197369E+08  0.261825E+07  0.262112E+07
  0.703389E-03  0.197308E+08  0.197307E+08  0.229424E+07  0.229780E+07
  0.727231E-03  0.197242E+08  0.197242E+08  0.201575E+07  0.201983E+07
  0.751880E-03  0.197173E+08  0.197172E+08  0.178193E+07  0.178633E+07
  0.777365E-03  0.197100E+08  0.197099E+08  0.159075E+07  0.159524E+07
  0.803714E-03  0.197023E+08  0.197023E+08  0.143897E+07  0.144332E+07
  0.830956E-03  0.196942E+08  0.196942E+08  0.132220E+07  0.132616E+07
  0.859121E-03  0.196857E+08  0.196856E+08  0.123501E+07  0.123835E+07
  0.888241E-03  0.196767E+08  0.196767E+08  0.117113E+07  0.117365E+07
  0.918348E-03  0.196673E+08  0.196672E+08  0.112375E+07  0.112529E+07
  0.949476E-03  0.196574E+08  0.196573E+08  0.108587E+07  0.108633E+07
  0.981659E-03  0.196470E+08  0.196469E+08  0.105075E+07  0.105012E+07
  0.101493E-02  0.196360E+08  0.196359E+08  0.101238E+07  0.101071E+07
  0.104933E-02  0.196245E+08  0.196244E+08  0.965956E+06  0.963397E+06
  0.108490E-02  0.196124E+08  0.196123E+08  0.908295E+06  0.905075E+06
  0.112167E-02  0.195997E+08  0.195996E+08  0.838178E+06  0.834585E+06
  0.115969E-02  0.195864E+08  0.195863E+08  0.756492E+06  0.752840E+06
  0.119900E-02  0.195725E+08  0.195723E+08  0.666160E+06  0.662753E+06
  0.123964E-02  0.195579E+08  0.195577E+08  0.571818E+06  0.568900E+06
  0.128166E-02  0.195425E+08  0.195423E+08  0.479223E+06  0.476929E+06
  0.132510E-02  0.195265E+08  0.195263E+08  0.394439E+06  0.392752E+06
  0.137001E-02  0.195096E+08  0.195094E+08  0.322875E+06  0.321604E+06
  0.141645E-02  0.194920E+08  0.194918E+08  0.268326E+06  0.267108E+06
  0.146446E-02  0.194736E+08  0.194733E+08  0.232194E+06  0.230529E+06
  0.151410E-02  0.194543E+08  0.194540E+08  0.213064E+06  0.210392E+06
  0.156542E-02  0.194341E+08  0.194338E+08  0.206816E+06  0.202620E+06
  0.161848E-02  0.194129E+08  0.194126E+08  0.207328E+06  0.201253E+06
  0.167334E-02  0.193909E+08  0.193905E+08  0.207740E+06  0.199701E+06
  0.173006E-02  0.193678E+08  0.193674E+08  0.202038E+06  0.192286E+06
  0.178870E-02  0.193437E+08  0.193433E+08  0.186607E+06  0.175725E+06
  0.184933E-02  0.193185E+08  0.193181E+08  0.161276E+06  0.150090E+06
  0.191201E-02  0.192922E+08  0.192918E+08  0.129448E+06  0.118857E+06
  0.197682E-02  0.192648E+08  0.192643E+08  0.970941E+05  0.878626E+05
  0.204382E-02  0.192361E+08  0.192356E+08  0.707496E+05  0.633143E+05
  0.211310E-02  0.192062E+08  0.192057E+08  0.550923E+05  0.494645E+05
  0.218472E-02  0.191751E+08  0.191746E+08  0.509918E+05  0.467990E+05
  0.225877E-02  0.191426E+08  0.191421E+08  0.549566E+05  0.516247E+05
  0.233533E-02  0.191088E+08  0.191082E+08  0.604854E+05  0.574901E+05
  0.241449E-02  0.190736E+08  0.190729E+08  0.610094E+05  0.580758E+05
  0.249633E-02  0.190369E+08  0.190362E+08  0.531872E+05  0.503149E+05
  0.258094E-02  0.189987E+08  0.189979E+08  0.387908E+05  0.360690E+05
  0.266842E-02  0.189589E+08  0.189581E+08  0.238208E+05  0.211363E+05
  0.275887E-02  0.189176E+08  0.189167E+08  0.149100E+05  0.117698E+05
  0.285238E-02  0.188746E+08  0.188737E+08  0.149282E+05  0.106113E+05
  0.294907E-02  0.188299E+08  0.188289E+08  0.207607E+05  0.148121E+05
  0.304902E-02  0.187835E+08  0.187824E+08  0.253054E+05  0.180811E+05
  0.315237E-02  0.187352E+08  0.187341E+08  0.228180E+05  0.156064E+05
  0.325922E-02  0.186852E+08  0.186840E+08  0.136459E+05  0.808082E+04
  0.336969E-02  0.186332E+08  0.186319E+08  0.401852E+04  0.105150E+04
  0.348391E-02  0.185792E+08  0.185779E+08  0.336375E+03 -0.447306E+03
  0.360200E-02  0.185233E+08  0.185219E+08  0.291325E+04  0.285953E+04
  0.372409E-02  0.184653E+08  0.184638E+08  0.579105E+04  0.510434E+04
  0.385031E-02  0.184052E+08  0.184036E+08  0.363735E+04  0.188119E+04
  0.398082E-02  0.183430E+08  0.183412E+08 -0.175575E+04 -0.439499E+04
  0.411575E-02  0.182785E+08  0.182766E+08 -0.387987E+04 -0.745842E+04
  0.425526E-02  0.182117E+08  0.182098E+08 -0.714573E+03 -0.551165E+04
  0.439949E-02  0.181426E+08  0.181405E+08  0.189606E+04 -0.359269E+04
  0.454861E-02  0.180712E+08  0.180689E+08 -0.105669E+04 -0.579392E+04
  0.470279E-02  0.179973E+08  0.179949E+08 -0.536717E+04 -0.884638E+04
  0.486219E-02  0.179209E+08  0.179184E+08 -0.422985E+04 -0.808870E+04
  0.502699E-02  0.178420E+08  0.178393E+08 -0.319286E+03 -0.610685E+04
  0.519738E-02  0.177604E+08  0.177576E+08 -0.118152E+04 -0.767299E+04
  0.537355E-02  0.176763E+08  0.176732E+08 -0.462050E+04 -0.982107E+04
  0.555568E-02  0.175894E+08  0.175861E+08 -0.307735E+04 -0.780504E+04
  0.574399E-02  0.174997E+08  0.174962E+08  0.185699E+03 -0.554471E+04
  0.593869E-02  0.174073E+08  0.174036E+08 -0.170129E+04 -0.686857E+04
  0.613998E-02  0.173119E+08  0.173080E+08 -0.365200E+04 -0.695295E+04
  0.634810E-02  0.172137E+08  0.172095E+08 -0.184615E+04 -0.498033E+04
  0.656327E-02  0.171124E+08  0.171080E+08 -0.279552E+04 -0.575834E+04
  0.678573E-02  0.170082E+08  0.170034E+08 -0.436654E+04 -0.595754E+04
  0.701573E-02  0.169008E+08  0.168958E+08 -0.175265E+04 -0.405314E+04
  0.725353E-02  0.167903E+08  0.167849E+08 -0.196652E+04 -0.517673E+04
  0.749939E-02  0.166766E+08  0.166709E+08 -0.330930E+04 -0.561468E+04
  0.775358E-02  0.165597E+08  0.165536E+08 -0.175801E+04 -0.466612E+04
  0.801639E-02  0.164395E+08  0.164330E+08 -0.224993E+04 -0.540584E+04
  0.828811E-02  0.163159E+08  0.163090E+08 -0.139613E+04 -0.439462E+04
  0.856903E-02  0.161889E+08  0.161816E+08 -0.140147E+04 -0.476426E+04
  0.885948E-02  0.160585E+08  0.160507E+08 -0.162602E+04 -0.430694E+04
  0.915977E-02  0.159245E+08  0.159163E+08 -0.139311E+04 -0.348755E+04
  0.947025E-02  0.157870E+08  0.157783E+08 -0.256512E+04 -0.333830E+04
  0.979124E-02  0.156459E+08  0.156366E+08 -0.100875E+04 -0.295957E+04
  0.101231E-01  0.155011E+08  0.154913E+08 -0.171393E+04 -0.294936E+04
  0.104662E-01  0.153526E+08  0.153422E+08 -0.108604E+04 -0.253882E+04
  0.108210E-01  0.152004E+08  0.151893E+08 -0.140231E+04 -0.286830E+04
  0.111878E-01  0.150443E+08  0.150326E+08 -0.510009E+03 -0.282509E+04
